Customer_ID,Customer_Name,Customer_Email,Age,Gender,Location,Campaign_ID,Email_ID,Email_Subject,Clicked,Purchase
CUST285,Alexis Foster,wbrown@example.org,28,Male,North Angela,CAMP2,EMAIL2,Ok manager high.,True,False
CUST286,Jennifer Porter,ellisjonathan@example.org,58,Male,South Melissaton,CAMP2,EMAIL11,Child sign small more character seven.,True,True
CUST287,Aaron Parrish,ronald24@example.com,61,Male,New Jonathan,CAMP2,EMAIL33,Old attack dark.,True,False
CUST288,Yvette Miller,whenry@example.org,33,Non-Binary,Andrewchester,CAMP2,EMAIL28,There audience green.,True,True
CUST289,Nathan Shannon,hcooley@example.net,58,Non-Binary,Craneberg,CAMP2,EMAIL2,Job ahead federal everybody.,True,False
CUST290,Jennifer Jackson,kathleen25@example.net,31,Male,Sarahshire,CAMP2,EMAIL21,Agency within mean piece protect debate.,True,True
CUST291,Amy Smith,ryan16@example.org,58,Non-Binary,Lake Alexamouth,CAMP2,EMAIL44,Go break body.,False,False
CUST292,Darrell Morton,hillstephanie@example.net,39,Non-Binary,New Saraberg,CAMP2,EMAIL29,Actually point program Republican crime radio.,True,False
CUST293,David Ramirez,matthewpetty@example.com,28,Female,West Jeremytown,CAMP2,EMAIL47,Break name plant race smile.,True,True
CUST294,Leonard Perkins,henryjohnson@example.org,54,Female,Joshuaville,CAMP2,EMAIL14,Unit international almost.,False,False
CUST295,Michael Cox,joycebenjamin@example.net,38,Non-Binary,Richardstad,CAMP2,EMAIL27,Actually point program Republican crime radio.,False,False
CUST296,Tracy Glenn,dboyd@example.org,38,Non-Binary,North Steven,CAMP2,EMAIL9,Occur there worker lawyer back continue.,False,False
CUST297,Eric Wood,omann@example.org,47,Male,Jerryburgh,CAMP2,EMAIL22,Ok manager high.,False,False
CUST298,Brandi Livingston,reynoldsnicholas@example.org,51,Non-Binary,South Joyville,CAMP2,EMAIL8,Skin difference such above bring.,True,False
CUST299,Angie Serrano,ysanchez@example.net,28,Female,Port Jerry,CAMP2,EMAIL28,Great only each level.,True,False
CUST300,Craig Ross,tammyho@example.net,27,Male,Stonechester,CAMP2,EMAIL8,Life debate top.,False,False
CUST301,Jon Wolf,floresmelanie@example.com,53,Female,Elizabethshire,CAMP2,EMAIL39,Past ball single fish course top.,True,False
CUST302,Beverly Peters,micheal50@example.com,59,Non-Binary,West Williamfort,CAMP2,EMAIL4,Apply any upon.,False,False
CUST303,Brittany Ford,ltravis@example.org,61,Non-Binary,East Isabella,CAMP2,EMAIL48,There audience green.,False,False
CUST304,Henry Rosales,melvin58@example.org,51,Non-Binary,Robertchester,CAMP2,EMAIL38,Job ahead federal everybody.,True,False
CUST305,Ruth Dennis,austinmoreno@example.net,54,Non-Binary,New Dawnview,CAMP2,EMAIL48,Agency within mean piece protect debate.,False,False
CUST306,Michael Thompson,myersheidi@example.com,58,Female,Stevenstad,CAMP2,EMAIL37,Job ahead federal everybody.,False,False
CUST307,Jennifer Olsen,coxdanielle@example.org,61,Non-Binary,East Johnton,CAMP2,EMAIL35,At hit significant station.,False,False
CUST308,Cheryl Lawson,reginabennett@example.com,53,Female,New Jonathanmouth,CAMP2,EMAIL35,Old attack dark.,True,False
CUST309,Mike Cohen,aturner@example.com,59,Male,Port Victoria,CAMP2,EMAIL2,Unit international almost.,False,False
CUST310,Jessica Massey,michaelmartinez@example.com,65,Male,Michaelburgh,CAMP2,EMAIL42,Subject machine yard rather room sort.,True,False
CUST311,Kimberly Clark MD,alexis30@example.net,35,Male,Port Nicolefurt,CAMP2,EMAIL27,Where truth herself improve stand.,True,True
CUST312,Elizabeth Vargas,denisewilson@example.org,26,Female,Nelsontown,CAMP2,EMAIL6,Many business final.,True,False
CUST313,Dr. Meredith James MD,gonzalezjudy@example.com,35,Female,West Johnfurt,CAMP2,EMAIL28,Firm whether half effort they allow.,True,False
CUST314,Alexis Powell,ahood@example.com,29,Non-Binary,North Michael,CAMP2,EMAIL41,Child sign small more character seven.,False,False
CUST315,Jasmine Harrison,sullivannathan@example.org,24,Non-Binary,Melindaborough,CAMP2,EMAIL20,Modern raise agent.,True,True
CUST316,Rebecca Taylor,cassandraewing@example.org,36,Female,South Calebmouth,CAMP2,EMAIL39,Similar population son me sound.,False,False
CUST317,Tonya Montgomery,laurenwells@example.net,49,Male,Lake Sherrymouth,CAMP2,EMAIL10,Ok manager high.,True,True
CUST318,Diane Fisher,nelsonjames@example.org,22,Non-Binary,New Courtney,CAMP2,EMAIL7,Democratic lead this.,True,False
CUST319,Jason Fowler,ramirezandrew@example.org,61,Non-Binary,Webbville,CAMP2,EMAIL29,Dog they teach world area agree.,False,False
CUST320,Charles Garcia,richardsantiago@example.net,50,Female,Joseside,CAMP2,EMAIL45,Old attack dark.,True,False
CUST321,Samantha Martin,jonathan33@example.com,58,Non-Binary,South Dennis,CAMP2,EMAIL11,Must along film trade protect still.,False,False
CUST322,Manuel Robinson,npittman@example.com,19,Non-Binary,West Williamland,CAMP2,EMAIL20,Life debate top.,False,False
CUST323,Dakota Wilson,josephanderson@example.org,54,Female,West Stephenville,CAMP2,EMAIL44,Must along film trade protect still.,True,False
CUST324,Amy Duarte,markpalmer@example.org,49,Male,New Amandafurt,CAMP2,EMAIL38,Support second we chair reason both.,True,False
CUST325,Jared Diaz,keithchaney@example.net,51,Non-Binary,North Isaac,CAMP2,EMAIL12,Test message data white face.,True,False
CUST326,Elizabeth Cox,brianarhodes@example.net,37,Female,Coffeyport,CAMP2,EMAIL25,Firm whether half effort they allow.,False,False
CUST327,Amanda Young,duanemorales@example.org,39,Male,South Timothyville,CAMP2,EMAIL45,Test message data white face.,False,False
CUST328,Stephanie Peterson,leemicheal@example.org,37,Female,Racheltown,CAMP2,EMAIL8,Unit international almost.,False,False
CUST329,Jeremy Villa,asanchez@example.net,21,Male,Mckinneybury,CAMP2,EMAIL44,After policy become already success.,False,False
CUST330,Theresa Sandoval,arthur30@example.net,37,Non-Binary,North Amyside,CAMP2,EMAIL39,Ok manager high.,False,False
CUST331,Anna Barton,tpayne@example.org,41,Female,West Annettetown,CAMP2,EMAIL22,Much kind share case training.,True,True
CUST332,Jeffrey Clements,susan43@example.org,27,Non-Binary,West Shannon,CAMP2,EMAIL28,National including name science lawyer.,False,False
CUST333,Christopher Bell,jenniferjackson@example.net,39,Male,Tracytown,CAMP2,EMAIL32,At hit significant station.,True,True
CUST334,Cassidy Mitchell,jennasanders@example.net,44,Female,Ricardohaven,CAMP2,EMAIL45,Break name plant race smile.,True,True
CUST335,Scott Howard,halljose@example.net,24,Male,Barrborough,CAMP2,EMAIL10,Test message data white face.,True,True
CUST336,Kimberly Lawrence,jordanjustin@example.com,31,Female,Henryshire,CAMP2,EMAIL49,Life debate top.,True,False
CUST337,Eric Burgess,reneerhodes@example.net,22,Female,North Adam,CAMP2,EMAIL10,Part study soon window serious.,True,True
CUST338,Gina Carter,blanchardmatthew@example.net,37,Male,East Gabriel,CAMP2,EMAIL7,Support second we chair reason both.,False,False
CUST339,Donald Carter,stoutmelinda@example.net,24,Female,North Davidhaven,CAMP2,EMAIL20,Necessary game whatever certainly serve.,False,False
CUST340,Karen Santana,wblankenship@example.org,37,Female,Nunezberg,CAMP2,EMAIL21,Break name plant race smile.,False,False
CUST341,Brandy Cook,staceycook@example.net,22,Male,Michaelborough,CAMP2,EMAIL12,Job ahead federal everybody.,True,False
CUST342,Donald Dennis,jennifer46@example.org,18,Male,North Caroline,CAMP2,EMAIL8,Must along film trade protect still.,True,False
CUST343,Tyler Smith,scottjennifer@example.org,63,Non-Binary,Edwardville,CAMP2,EMAIL15,Generation each front usually up ground.,False,False
CUST344,Barbara Davis,kerri78@example.org,37,Male,Harrychester,CAMP2,EMAIL12,Old attack dark.,True,False
CUST345,Derek Flores,jillgarcia@example.net,46,Female,Port Masonberg,CAMP2,EMAIL15,Dog they teach world area agree.,False,False
CUST346,Anthony Williams,christopher86@example.com,29,Non-Binary,North Christybury,CAMP2,EMAIL30,Unit international almost.,False,False
CUST347,Victoria Goodwin,blairpenny@example.net,19,Female,Marshallhaven,CAMP2,EMAIL3,Human politics attack Republican.,True,False
CUST348,Donald Watson,stricklandkyle@example.com,34,Female,South Michael,CAMP2,EMAIL44,Much kind share case training.,True,False
CUST349,Jamie Mendoza,joseph07@example.org,44,Male,New Nicole,CAMP2,EMAIL26,Support second we chair reason both.,False,False
CUST350,Kendra Stone,mccannjon@example.org,44,Female,Barnesville,CAMP2,EMAIL21,Environment standard mother career effort whether.,False,False
CUST351,Chloe Williamson,john50@example.net,34,Non-Binary,Lake Vanessaton,CAMP2,EMAIL8,Subject machine yard rather room sort.,False,False
CUST352,Blake Reynolds,amandacarter@example.net,33,Male,Port Danielland,CAMP2,EMAIL7,Go break body.,True,True
CUST353,Thomas Sanders,timothymartin@example.net,53,Male,Henryfort,CAMP2,EMAIL13,Environment standard mother career effort whether.,False,False
CUST354,Dustin Miller,jamiefitzpatrick@example.com,46,Male,Derekland,CAMP2,EMAIL45,Test message data white face.,False,False
CUST355,Laura Berry,shannon59@example.org,42,Non-Binary,North Jeremyfort,CAMP2,EMAIL4,Human politics attack Republican.,True,False
CUST356,John Newman,nicole46@example.org,20,Female,North Angelaburgh,CAMP2,EMAIL29,Part study soon window serious.,True,False
CUST357,Kelly Garcia,kellycalhoun@example.com,61,Non-Binary,Lake Markstad,CAMP2,EMAIL15,Must along film trade protect still.,False,False
CUST358,Erin Williams,michaelharris@example.org,64,Female,West Dianamouth,CAMP2,EMAIL21,Much kind share case training.,False,False
CUST359,Eddie Petersen,padillamarilyn@example.com,59,Non-Binary,Reginaldborough,CAMP2,EMAIL7,Apply any upon.,True,True
CUST360,Cody Ho,dustin44@example.com,59,Non-Binary,Ginachester,CAMP2,EMAIL50,Job ahead federal everybody.,False,False
CUST361,Alejandro Johnson,brian89@example.com,30,Non-Binary,North Tammyfort,CAMP2,EMAIL27,Part study soon window serious.,False,False
CUST362,Sherri Chapman,hhenderson@example.org,34,Non-Binary,Robinsonmouth,CAMP2,EMAIL17,Art difficult magazine from agent small.,True,False
CUST363,Nicholas Hartman,lorimaxwell@example.org,53,Non-Binary,Mitchellberg,CAMP2,EMAIL16,After policy become already success.,True,True
CUST364,Diane Bailey,brandon76@example.com,23,Non-Binary,Lake Adam,CAMP2,EMAIL40,Agency within mean piece protect debate.,True,False
CUST365,Matthew Hicks,agordon@example.org,36,Male,New Anthony,CAMP2,EMAIL6,Similar population son me sound.,True,False
CUST366,Timothy Campos,jvincent@example.org,37,Non-Binary,Calebmouth,CAMP2,EMAIL13,Couple draw ahead notice respond team.,True,False
CUST367,Christopher Howard,luisbrown@example.com,51,Non-Binary,North Markside,CAMP2,EMAIL45,Ok manager high.,False,False
CUST368,William Todd,sandersrobert@example.com,52,Female,New Kathleen,CAMP2,EMAIL31,Democratic lead this.,False,False
CUST369,Donna Burke,richardbuchanan@example.org,54,Male,Port Lisa,CAMP2,EMAIL12,Subject machine yard rather room sort.,True,True
CUST370,Julie Campbell,robinsonamanda@example.net,55,Non-Binary,East Jenniferport,CAMP2,EMAIL37,Break name plant race smile.,False,False
CUST371,Krystal Curry,ibrown@example.org,60,Male,West Rhondastad,CAMP2,EMAIL15,After policy become already success.,True,True
CUST372,Chelsea Robinson,courtney86@example.com,20,Male,Lake Tinaland,CAMP2,EMAIL18,Skin difference such above bring.,True,True
CUST373,Danny Shaffer,powellnathaniel@example.net,50,Non-Binary,Cynthiahaven,CAMP2,EMAIL50,National including name science lawyer.,False,False
CUST374,Hunter Rojas,donna51@example.net,57,Female,Wilkinsshire,CAMP2,EMAIL16,Human politics attack Republican.,True,True
CUST375,Steven Maxwell,zoe55@example.net,24,Female,Aliceside,CAMP2,EMAIL5,Human politics attack Republican.,True,True
CUST376,Michael Kennedy,joshua61@example.com,26,Non-Binary,North Marymouth,CAMP2,EMAIL7,Watch mind news.,False,False
CUST377,Crystal Harris,odelgado@example.com,56,Non-Binary,Edwardschester,CAMP2,EMAIL15,Page high management there chance outside.,False,False
CUST378,Cynthia Boone,kimberly49@example.com,53,Non-Binary,East Sean,CAMP2,EMAIL38,Job ahead federal everybody.,False,False
CUST379,Christopher Rice,john99@example.com,48,Male,Kellistad,CAMP2,EMAIL37,Test message data white face.,False,False
CUST380,Amanda Bolton,kimberlypace@example.org,61,Male,Knightmouth,CAMP2,EMAIL13,Couple draw ahead notice respond team.,False,False
CUST381,John Stein,willismegan@example.org,46,Male,Martinmouth,CAMP2,EMAIL14,Life debate top.,True,True
CUST382,John Morgan,mcknightzachary@example.org,45,Male,North Dana,CAMP2,EMAIL17,Subject machine yard rather room sort.,True,True
CUST383,Alexander Mills,davidlee@example.org,63,Non-Binary,North Annaberg,CAMP2,EMAIL19,Part study soon window serious.,True,False
CUST384,Lisa Sandoval DDS,blakesantos@example.com,62,Female,North Lisa,CAMP2,EMAIL28,Enter whole among.,True,True
CUST385,Jasmine Ward,ronaldbautista@example.org,34,Non-Binary,North Katherine,CAMP2,EMAIL32,Continue usually travel state.,True,False
CUST386,Sherri Powell,lukesmith@example.org,20,Non-Binary,Russellland,CAMP2,EMAIL47,Say card shoulder.,True,True
CUST387,Barbara Yates,nicoledean@example.com,43,Male,West Melissa,CAMP2,EMAIL5,Couple draw ahead notice respond team.,False,False
CUST388,Erin Perry,joseph34@example.com,62,Non-Binary,Alexburgh,CAMP2,EMAIL36,Much kind share case training.,False,False
CUST389,Janet Gilmore,james46@example.net,30,Non-Binary,Jasmineshire,CAMP2,EMAIL4,Firm whether half effort they allow.,False,False
CUST390,Michaela Rios,acarter@example.com,55,Male,West Natalie,CAMP2,EMAIL32,There audience green.,False,False
CUST391,Tammy Rosales,deborah96@example.com,31,Female,North Calvinland,CAMP2,EMAIL22,Old attack dark.,False,False
CUST392,Joseph Hutchinson,snelson@example.net,31,Female,Ericbury,CAMP2,EMAIL33,Great only each level.,True,False
CUST393,Justin Johnston,woodthomas@example.org,47,Male,Karenbury,CAMP2,EMAIL43,Page high management there chance outside.,True,False
CUST394,Carlos Solomon,sarahpearson@example.org,65,Male,New Lisamouth,CAMP2,EMAIL17,Test message data white face.,False,False
CUST395,Angela Davis,hendersonmelanie@example.org,43,Female,Erinberg,CAMP2,EMAIL49,Must along film trade protect still.,True,True
CUST396,Daniel Anthony,emily54@example.org,34,Non-Binary,Lake Jennifershire,CAMP2,EMAIL3,At hit significant station.,True,True
CUST397,Melissa Oneill,heathermoore@example.com,27,Female,Kennedyport,CAMP2,EMAIL9,Similar population son me sound.,False,False
CUST398,Christopher Mahoney,lucas66@example.net,36,Non-Binary,Benjaminmouth,CAMP2,EMAIL42,Democratic lead this.,False,False
CUST399,Mary Wolfe,matthewschmidt@example.org,65,Non-Binary,Bryantfurt,CAMP2,EMAIL37,Agency within mean piece protect debate.,False,False
CUST400,Austin Williams,rachel49@example.org,36,Non-Binary,Loriville,CAMP2,EMAIL18,As source east administration stage argue.,True,True
CUST401,David Taylor,mark86@example.org,64,Male,Port Mark,CAMP2,EMAIL37,Tend heavy produce.,True,False
CUST402,Brian Hansen,eric48@example.org,36,Non-Binary,New Danielburgh,CAMP2,EMAIL11,Modern raise agent.,True,False
CUST403,Patricia Sanders,joseph80@example.org,45,Female,Gilbertfurt,CAMP2,EMAIL7,Determine early do financial true its.,True,False
CUST404,Nina Webb,qmanning@example.org,47,Non-Binary,West Christian,CAMP2,EMAIL8,Go break body.,True,True
CUST405,Daisy Gilbert,timothy51@example.net,58,Non-Binary,North Clintonport,CAMP2,EMAIL18,Unit international almost.,True,False
CUST406,Jonathan Glover,brenda97@example.com,41,Female,Robbinsfort,CAMP2,EMAIL35,Similar population son me sound.,False,False
CUST407,David Nguyen,chelseaross@example.org,54,Male,South Edward,CAMP2,EMAIL46,Go break body.,True,True
CUST408,Jennifer Hester,trevor22@example.com,34,Non-Binary,Harrisshire,CAMP2,EMAIL42,Many business final.,True,True
CUST409,Jacqueline Rodriguez,bishopkenneth@example.com,34,Non-Binary,East Genefurt,CAMP2,EMAIL1,There audience green.,True,True
CUST410,Diane Smith,eric40@example.com,37,Male,West Nancyside,CAMP2,EMAIL25,National including name science lawyer.,False,False
CUST411,Jason West,joshuanelson@example.com,49,Female,Jonesstad,CAMP2,EMAIL8,Past ball single fish course top.,False,False
CUST412,Lisa Salazar,jonesmichael@example.org,32,Male,Jessicabury,CAMP2,EMAIL5,Couple draw ahead notice respond team.,True,True
CUST413,Jessica Jones,ann34@example.org,44,Female,Johnburgh,CAMP2,EMAIL20,Continue usually travel state.,False,False
CUST414,Jennifer Hancock,walkerbrenda@example.net,24,Female,Scottport,CAMP2,EMAIL26,Part study soon window serious.,False,False
CUST415,Allison Anderson,kathrynward@example.com,34,Non-Binary,Port Jaime,CAMP2,EMAIL38,Deep not sometimes.,False,False
CUST416,Andrew Miller,rodriguezjoseph@example.net,63,Non-Binary,Kristaside,CAMP2,EMAIL4,Art difficult magazine from agent small.,True,True
CUST417,Jennifer Mueller,jacqueline13@example.org,40,Non-Binary,New Shawn,CAMP2,EMAIL50,Firm whether half effort they allow.,False,False
CUST418,Annette Hale,leemaria@example.net,55,Non-Binary,South Danielle,CAMP2,EMAIL10,Determine early do financial true its.,False,False
CUST419,Abigail Keith,gmedina@example.org,52,Non-Binary,New Amber,CAMP2,EMAIL28,Continue usually travel state.,True,True
CUST420,Jason Clark,laurenmontgomery@example.net,41,Female,Foxton,CAMP2,EMAIL48,Page high management there chance outside.,True,True
CUST421,Tina Jones,millershawn@example.org,50,Non-Binary,Kylehaven,CAMP2,EMAIL31,Page high management there chance outside.,True,True
CUST422,Richard Sanders,samuelrich@example.net,63,Non-Binary,Hunterside,CAMP2,EMAIL10,Part study soon window serious.,False,False
CUST423,Suzanne Moran,phamveronica@example.org,23,Non-Binary,Millershire,CAMP2,EMAIL29,Generation each front usually up ground.,False,False
CUST424,Melissa Brown,byrdscott@example.com,23,Male,Jacobston,CAMP2,EMAIL4,As source east administration stage argue.,True,True
CUST425,Leslie Schmidt,christopher84@example.net,29,Female,Lake Jennifer,CAMP2,EMAIL21,Skin difference such above bring.,False,False
CUST426,Deanna Jackson,stevenwood@example.com,25,Non-Binary,New Shawnashire,CAMP2,EMAIL41,Actually point program Republican crime radio.,True,False
CUST427,Tyler Gonzalez,erodriguez@example.org,18,Non-Binary,Kennedyton,CAMP2,EMAIL43,Environment standard mother career effort whether.,True,False
CUST428,Jeffrey Lane,edwardscourtney@example.org,26,Non-Binary,Staceystad,CAMP2,EMAIL42,There audience green.,True,False
CUST429,Jonathan Jones,cassandra18@example.org,39,Female,New Jamesborough,CAMP2,EMAIL13,Democratic lead this.,False,False
CUST430,Steven Kim,alexandria81@example.com,35,Male,Thompsonside,CAMP2,EMAIL8,At hit significant station.,True,False
CUST431,Victoria Wilkinson,fcastro@example.com,34,Female,South Mark,CAMP2,EMAIL34,Skin difference such above bring.,False,False
CUST432,Brian Jones,cindyphillips@example.org,57,Female,East Thomas,CAMP2,EMAIL24,Firm whether half effort they allow.,True,False
CUST433,Jesse Evans,johnsondanielle@example.net,41,Male,North Marcland,CAMP2,EMAIL7,Subject machine yard rather room sort.,True,False
CUST434,James Wright,colton34@example.org,47,Non-Binary,Lisaside,CAMP2,EMAIL12,Go break body.,True,True
CUST435,Anna Kelly,jonathanhernandez@example.com,37,Female,East Tiffany,CAMP2,EMAIL17,Agency within mean piece protect debate.,False,False
CUST436,Sara Harrison,anovak@example.net,42,Female,Thomasstad,CAMP2,EMAIL9,Dog they teach world area agree.,True,False
CUST437,Kristy Mitchell,gmunoz@example.org,44,Non-Binary,Johnnyport,CAMP2,EMAIL5,At hit significant station.,True,True
CUST438,Kathy Harvey,hbyrd@example.com,48,Female,East Bradley,CAMP2,EMAIL39,Subject machine yard rather room sort.,False,False
CUST439,Briana Lynn,berryspencer@example.com,57,Female,East Frankton,CAMP2,EMAIL40,Determine early do financial true its.,True,True
CUST440,Cesar Miller,kanebilly@example.com,21,Non-Binary,Davidport,CAMP2,EMAIL5,Past ball single fish course top.,False,False
CUST441,Teresa Stuart,alexbarnes@example.org,46,Female,Danielleburgh,CAMP2,EMAIL22,Necessary game whatever certainly serve.,True,True
CUST442,Bobby Farrell,troy10@example.com,60,Non-Binary,Lake Jonathanton,CAMP2,EMAIL44,Watch mind news.,True,True
CUST443,Chelsea George,jeffreymartin@example.net,65,Male,Nguyenport,CAMP2,EMAIL39,Generation each front usually up ground.,False,False
CUST444,John Hernandez,douglasmark@example.net,22,Non-Binary,New Kurtberg,CAMP2,EMAIL35,Couple draw ahead notice respond team.,False,False
CUST445,Mark Price,stevenskimberly@example.com,32,Male,New Michaelburgh,CAMP2,EMAIL47,Dog they teach world area agree.,False,False
CUST446,Nicholas Rodriguez,jamescasey@example.org,34,Non-Binary,Simmonsview,CAMP2,EMAIL30,Couple draw ahead notice respond team.,True,True
CUST447,Matthew Herrera,roberta59@example.org,39,Non-Binary,Lawrenceburgh,CAMP2,EMAIL45,Child sign small more character seven.,True,True
CUST448,Denise Carr,samuelknight@example.org,33,Non-Binary,South Timothyborough,CAMP2,EMAIL32,Child sign small more character seven.,False,False
CUST449,Kim Reed,kathleen70@example.net,58,Non-Binary,Port Brandi,CAMP2,EMAIL28,Necessary game whatever certainly serve.,False,False
CUST450,Steven Hardy,mcgeeemily@example.com,62,Male,North Jessica,CAMP2,EMAIL19,Unit international almost.,False,False
CUST451,Trevor Mann,usmith@example.net,24,Male,Lake Alexanderside,CAMP2,EMAIL16,Generation each front usually up ground.,True,True
CUST452,Emily Zamora,kenneth05@example.net,58,Male,Fraziermouth,CAMP2,EMAIL3,Old attack dark.,False,False
CUST453,Kelly Carter,alexis77@example.com,31,Non-Binary,Jessicatown,CAMP2,EMAIL34,Similar population son me sound.,False,False
CUST454,Anthony Williamson,udavis@example.org,53,Female,New Vincent,CAMP2,EMAIL9,Much kind share case training.,False,False
CUST455,Tracy Parker,renee90@example.org,49,Male,West Anthony,CAMP2,EMAIL36,Must along film trade protect still.,True,True
CUST456,Daniel Moore,walkercarolyn@example.net,21,Male,East Angela,CAMP2,EMAIL34,Go break body.,False,False
CUST457,Michael Kelly,dawncampbell@example.org,57,Non-Binary,Traciehaven,CAMP2,EMAIL3,Tend heavy produce.,True,True
CUST458,Kim Frazier,david44@example.net,40,Non-Binary,North Robertmouth,CAMP2,EMAIL22,Old attack dark.,False,False
CUST459,Charles Valencia,aaron70@example.org,19,Non-Binary,Thompsonland,CAMP2,EMAIL36,Say card shoulder.,False,False
CUST460,Michele Benton,codyjones@example.org,20,Male,New Michelechester,CAMP2,EMAIL26,Watch mind news.,True,True
CUST461,Aaron Smith,hernandezchelsea@example.org,37,Female,Powellbury,CAMP2,EMAIL6,Support second we chair reason both.,True,False
CUST462,Derrick Hubbard,laura08@example.com,29,Non-Binary,Calderonhaven,CAMP2,EMAIL27,Job ahead federal everybody.,True,True
CUST463,Michael May,xgomez@example.com,56,Non-Binary,Robertstad,CAMP2,EMAIL17,Must along film trade protect still.,False,False
CUST464,Kimberly Gutierrez,claytonkane@example.com,26,Male,South Christopher,CAMP2,EMAIL25,Page high management there chance outside.,True,True
CUST465,Danny Goodwin,simsdavid@example.com,65,Male,Karenville,CAMP2,EMAIL27,Similar population son me sound.,True,False
CUST466,Matthew Thomas,ewalker@example.com,30,Male,North James,CAMP2,EMAIL8,Part study soon window serious.,False,False
CUST467,Ellen Smith,wodonnell@example.com,60,Male,Harmonport,CAMP2,EMAIL36,Determine early do financial true its.,True,True
CUST468,Michael Cochran,xodonnell@example.com,62,Male,South Natashaville,CAMP2,EMAIL15,Environment standard mother career effort whether.,False,False
CUST469,Bryan Phelps,iwilson@example.net,39,Non-Binary,Kathrynland,CAMP2,EMAIL44,Environment standard mother career effort whether.,True,False
CUST470,Raymond Silva,bevans@example.org,30,Non-Binary,South Kaitlin,CAMP2,EMAIL23,Difference bed give available determine.,True,False
CUST471,Miranda Blake,parsonskatrina@example.net,37,Male,West James,CAMP2,EMAIL2,Say card shoulder.,False,False
CUST472,Angela Cox,hintonerica@example.com,39,Female,Jacksonside,CAMP2,EMAIL49,There audience green.,True,True
CUST473,Tanya Myers,patrickpierce@example.net,21,Non-Binary,New Ryan,CAMP2,EMAIL7,Difference bed give available determine.,True,False
CUST474,Melody Elliott,lriley@example.com,45,Female,Lake Charles,CAMP2,EMAIL40,Where truth herself improve stand.,False,False
CUST475,Lisa Peters,william85@example.net,23,Male,East Jenniferchester,CAMP2,EMAIL3,Deep not sometimes.,False,False
CUST476,Barbara Clements,russellarmstrong@example.com,30,Non-Binary,Bassside,CAMP2,EMAIL28,Generation each front usually up ground.,False,False
CUST477,Jennifer Newman,downspatrick@example.com,33,Non-Binary,Geneton,CAMP2,EMAIL45,Old attack dark.,True,True
CUST478,Mary Campbell,hjohnson@example.com,29,Female,Danielport,CAMP2,EMAIL4,Democratic lead this.,True,False
CUST479,Anita Mcneil,zduarte@example.com,57,Male,North Emilyside,CAMP2,EMAIL3,Couple draw ahead notice respond team.,False,False
CUST480,Theresa Fletcher,jyu@example.com,30,Female,Lake Tiffany,CAMP2,EMAIL50,At hit significant station.,False,False
CUST481,Christine Reese,francisamy@example.com,63,Female,North James,CAMP2,EMAIL11,Necessary game whatever certainly serve.,True,False
CUST482,Samuel Monroe,martinchristopher@example.com,60,Male,New Danastad,CAMP2,EMAIL32,Life debate top.,True,False
CUST483,Madeline Robles,gmolina@example.org,24,Non-Binary,Port Jessica,CAMP2,EMAIL47,Continue usually travel state.,True,False
CUST484,Corey Dixon,travis63@example.net,34,Female,South Thomas,CAMP2,EMAIL39,Generation each front usually up ground.,True,True
CUST485,Steven Blankenship,nstevenson@example.org,40,Non-Binary,East Jennifershire,CAMP2,EMAIL21,Modern raise agent.,False,False
CUST486,Aaron Baker,timothy90@example.net,58,Male,North Jenniferton,CAMP2,EMAIL32,Modern raise agent.,True,True
CUST487,Mr. James Patel,amandamurphy@example.net,63,Male,North Christina,CAMP2,EMAIL12,Must along film trade protect still.,True,True
CUST488,Sheri Roberts,anngreene@example.org,64,Male,Port Robertberg,CAMP2,EMAIL46,Where truth herself improve stand.,False,False
CUST489,Kiara Ross,wilcoxmathew@example.com,61,Female,Lake Richard,CAMP2,EMAIL11,Actually point program Republican crime radio.,True,True
CUST490,Aaron Hernandez,emilychavez@example.net,49,Non-Binary,Port Thomas,CAMP2,EMAIL38,As source east administration stage argue.,True,True
CUST491,Lisa Lopez,tammymunoz@example.com,62,Non-Binary,Kleinchester,CAMP2,EMAIL25,Many business final.,True,True
CUST492,Joseph Jordan,dana25@example.com,25,Non-Binary,North Victoria,CAMP2,EMAIL8,Watch mind news.,True,False
CUST493,Christina Landry,meredith93@example.net,45,Non-Binary,Maryview,CAMP2,EMAIL27,Deep not sometimes.,False,False
CUST494,David Rosales,markspaula@example.net,39,Male,New Katrina,CAMP2,EMAIL25,Modern raise agent.,True,True
CUST495,Cynthia Rose,katherine05@example.org,32,Male,Mcfarlandborough,CAMP2,EMAIL7,Difference bed give available determine.,False,False
CUST496,Ebony King MD,jennywilson@example.com,35,Male,Sandrabury,CAMP2,EMAIL41,Go break body.,True,True
CUST497,Jonathan Horton,melody45@example.net,45,Male,Port Tim,CAMP2,EMAIL41,Enter whole among.,True,False
CUST498,Jacqueline Shelton,jwilliams@example.com,65,Non-Binary,Port Andrewtown,CAMP2,EMAIL12,Unit international almost.,True,False
CUST499,Linda Chase,danielhammond@example.org,21,Non-Binary,Lake Leslie,CAMP2,EMAIL33,Painting describe fear.,True,True
CUST500,Hector Hopkins,ashleyhess@example.net,58,Male,West Ashleetown,CAMP2,EMAIL7,Couple draw ahead notice respond team.,False,False
CUST501,Amber Stone,meadowsrichard@example.net,51,Male,North Frederickburgh,CAMP2,EMAIL29,Say card shoulder.,True,True
